Garage Finish,Screen Porch,Enclosed Porch,Total Bsmt SF,Sale Type,Land Contour,Lot Area,BsmtFin SF 2,Overall Cond,Functional,Exter Qual,Foundation,Sale Condition,Year Built,Mas Vnr Area,SalePrice,Pool Area,Neighborhood,Street,Kitchen Qual,Bsmt Cond,BsmtFin Type 2,Fireplaces,Paved Drive,Bedroom AbvGr,Mas Vnr Type,Exterior 2nd,Kitchen AbvGr,Low Qual Fin SF,House Style,MS Zoning,Garage Area,Roof Style,Bsmt Unf SF,Electrical,TotRms AbvGrd,Garage Yr Blt,Roof Matl,Condition 1,Garage Qual,BsmtFin SF 1,2nd Flr SF,Yr Sold,Central Air,Condition 2,Bsmt Exposure,Year Remod/Add,Gr Liv Area,Open Porch SF,MS SubClass,Heating QC,BsmtFin Type 1,Exter Cond,3Ssn Porch,Garage Cond,Lot Config,Land Slope,Misc Val,Lot Frontage,Bsmt Qual,Garage Cars,Wood Deck SF,Full Bath,Garage Type,Half Bath,Bldg Type,Lot Shape,1st Flr SF,Exterior 1st,Overall Qual,Mo Sold,Bsmt Full Bath,Heating
RFn,0,0,1574.0,WD ,Lvl,11957,0.0,5,Typ,Gd,PConc,Normal,2006,53.0,232000,0,Somerst,Pave,Gd,TA,Unf,1,Y,3,BrkFace,VinylSd,1,0,1Story,RL,824.0,Gable,1550.0,SBrkr,7,2006.0,CompShg,RRAn,TA,24.0,0,2008,Y,Norm,No,2006,1574,104,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,75.0,Gd,3.0,144,2,Attchd,0,1Fam,IR1,1574,VinylSd,8,7,0.0,GasA
Fin,0,0,745.0,WD ,Lvl,8918,0.0,5,Typ,Gd,PConc,Normal,2005,0.0,167800,0,Gilbert,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,392.0,Gable,745.0,SBrkr,7,2005.0,CompShg,Norm,TA,0.0,745,2009,Y,Norm,Av,2006,1490,20,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,57.0,Gd,2.0,36,2,Attchd,1,1Fam,IR1,745,VinylSd,6,7,0.0,GasA
RFn,0,0,1296.0,WD ,Lvl,9600,0.0,6,Typ,Fa,CBlock,Normal,1960,203.0,141500,0,NAmes,Pave,Gd,TA,Unf,0,Y,3,BrkFace,MetalSd,1,0,1Story,RL,450.0,Gable,638.0,SBrkr,6,1960.0,CompShg,Norm,TA,658.0,0,2008,Y,Norm,No,1960,1496,22,20,TA,Rec,Fa,0,TA,Inside,Gtl,0,80.0,TA,2.0,0,2,Attchd,0,1Fam,Reg,1496,MetalSd,5,2,0.0,GasA
Unf,0,0,744.0,WD ,Lvl,2280,0.0,5,Typ,TA,PConc,Normal,1999,342.0,176500,0,Somerst,Pave,TA,TA,Unf,1,Y,3,BrkFace,MetalSd,1,0,2Story,FV,440.0,Gable,179.0,SBrkr,6,1999.0,CompShg,Norm,TA,565.0,744,2007,Y,Norm,No,1999,1501,0,160,Gd,GLQ,TA,0,TA,Inside,Gtl,0,24.0,Gd,2.0,0,2,Detchd,1,Twnhs,Reg,757,MetalSd,6,9,1.0,GasA
Unf,0,0,1381.0,WD ,Lvl,8098,116.0,5,Typ,Gd,Wood,Normal,2000,0.0,202000,0,Timber,Pave,Gd,TA,BLQ,0,Y,2,None,VinylSd,1,0,1Story,RL,470.0,Gable,129.0,SBrkr,5,2000.0,CompShg,Norm,TA,1136.0,0,2006,Y,Norm,Av,2000,1403,173,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,0,2,Attchd,0,1Fam,IR1,1403,VinylSd,6,10,1.0,GasA
RFn,0,0,1029.0,WD ,Lvl,11333,0.0,5,Typ,TA,PConc,Normal,1976,0.0,146800,0,Mitchel,Pave,TA,TA,Unf,2,Y,3,None,HdBoard,1,0,SLvl,RL,539.0,Gable,490.0,SBrkr,5,1976.0,CompShg,Norm,TA,539.0,0,2007,Y,Norm,Av,1976,1062,0,80,TA,ALQ,TA,0,TA,Corner,Gtl,0,69.2075858534085,Gd,2.0,120,1,Attchd,0,1Fam,IR1,1062,HdBoard,6,5,1.0,GasA
Unf,0,0,768.0,WD ,Lvl,11767,0.0,6,Typ,TA,CBlock,Normal,1946,0.0,130500,0,Edwards,Pave,TA,TA,Unf,0,Y,3,None,MetalSd,1,0,1.5Fin,RL,240.0,Gable,416.0,SBrkr,6,1946.0,CompShg,Norm,TA,352.0,432,2008,Y,Norm,No,1995,1200,0,50,Ex,BLQ,TA,0,TA,Inside,Gtl,0,70.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,768,MetalSd,5,5,0.0,GasA
RFn,0,0,1242.0,WD ,Lvl,11929,0.0,7,Typ,Gd,PConc,Normal,1995,466.0,290000,0,NoRidge,Pave,Gd,TA,Unf,1,Y,4,BrkFace,VinylSd,1,0,2Story,RL,751.0,Gable,1242.0,SBrkr,9,1995.0,CompShg,Norm,TA,0.0,1250,2008,Y,Norm,Av,1995,2501,87,60,Ex,Unf,TA,0,TA,CulDSac,Gtl,0,69.2075858534085,Gd,3.0,192,2,Attchd,1,1Fam,IR1,1251,VinylSd,8,6,0.0,GasA
RFn,0,0,1073.0,WD ,Lvl,10289,0.0,7,Typ,TA,CBlock,Normal,1965,168.0,156000,0,NAmes,Pave,TA,TA,Unf,0,Y,3,BrkFace,MetalSd,1,0,1Story,RL,515.0,Hip,237.0,SBrkr,6,1965.0,CompShg,Norm,TA,836.0,0,2007,Y,Norm,No,1965,1073,0,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,79.0,TA,2.0,0,1,Attchd,1,1Fam,Reg,1073,MetalSd,5,6,1.0,GasA
Fin,0,280,864.0,WD ,Lvl,10544,0.0,5,Typ,TA,CBlock,Normal,1969,0.0,161000,0,Mitchel,Pave,TA,TA,Unf,0,Y,5,None,HdBoard,1,0,1.5Fin,RL,275.0,Gable,388.0,SBrkr,8,1969.0,CompShg,Norm,TA,476.0,615,2010,Y,Norm,Av,1969,1479,0,50,TA,BLQ,TA,0,TA,Inside,Mod,0,68.0,TA,1.0,287,2,Attchd,0,1Fam,IR1,864,HdBoard,5,4,0.0,GasA
RFn,0,0,1010.0,WD ,Lvl,7000,0.0,7,Typ,TA,CBlock,Family,1960,45.0,135000,0,NAmes,Pave,TA,TA,Unf,0,Y,2,BrkFace,Wd Sdng,1,0,1Story,RL,254.0,Gable,422.0,SBrkr,6,1960.0,CompShg,Norm,TA,588.0,0,2007,Y,Norm,No,2002,1134,16,20,Ex,Rec,TA,0,TA,Inside,Gtl,0,70.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1134,Wd Sdng,5,4,0.0,GasA
Unf,0,0,1094.0,WD ,Lvl,12450,0.0,5,Typ,Gd,PConc,Normal,2003,126.0,149000,0,SawyerW,Pave,Gd,TA,Unf,0,Y,3,BrkFace,VinylSd,1,0,1Story,RL,576.0,Gable,365.0,SBrkr,6,2004.0,CompShg,RRAe,TA,729.0,0,2007,Y,Norm,No,2004,1094,0,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,60.0,Gd,2.0,0,1,Detchd,0,1Fam,Reg,1094,VinylSd,5,5,1.0,GasA
Fin,0,0,728.0,New,Lvl,8461,0.0,5,Typ,Gd,PConc,Partial,2005,0.0,163990,0,CollgCr,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,390.0,Gable,728.0,SBrkr,8,2005.0,CompShg,Norm,TA,0.0,728,2006,Y,Norm,No,2006,1456,24,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,65.0,Gd,2.0,0,2,Attchd,1,1Fam,Reg,728,VinylSd,6,7,0.0,GasA
Unf,0,0,1057.0,WD ,Lvl,10519,0.0,8,Typ,TA,CBlock,Normal,1955,164.0,137000,0,Edwards,Pave,Gd,TA,Unf,0,Y,3,Stone,MetalSd,1,0,1Story,RL,288.0,Hip,1057.0,SBrkr,6,1955.0,CompShg,Norm,TA,0.0,0,2006,Y,Norm,Mn,1999,1057,0,20,Gd,Unf,TA,0,TA,Inside,Gtl,0,70.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1057,MetalSd,5,3,0.0,GasA
Unf,0,0,698.0,New,Lvl,9729,0.0,5,Typ,Gd,PConc,Partial,2006,0.0,198444,0,Gilbert,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,350.0,Gable,698.0,SBrkr,6,2007.0,CompShg,Norm,TA,0.0,1048,2007,Y,Norm,No,2007,1746,34,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,63.0,Gd,3.0,0,2,BuiltIn,1,1Fam,IR1,698,VinylSd,6,6,1.0,GasA
Fin,0,0,1884.0,WD ,HLS,11449,0.0,5,Typ,Gd,PConc,Normal,2007,0.0,298751,0,Timber,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,1Story,RL,520.0,Gable,873.0,SBrkr,7,2007.0,CompShg,Norm,TA,1011.0,0,2008,Y,Norm,Av,2007,1728,276,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,79.0,Gd,2.0,0,2,Attchd,0,1Fam,IR1,1728,VinylSd,8,1,1.0,GasA
RFn,0,0,1489.0,New,Lvl,11216,0.0,5,Typ,Gd,PConc,Partial,2006,0.0,232600,0,Somerst,Pave,Gd,Gd,Unf,1,Y,3,None,VinylSd,1,0,1Story,FV,776.0,Gable,1489.0,SBrkr,7,2006.0,CompShg,Norm,TA,0.0,0,2006,Y,Norm,No,2006,1489,140,20,Ex,Unf,TA,0,TA,Inside,Gtl,0,81.0,Gd,2.0,0,2,Attchd,0,1Fam,Reg,1489,VinylSd,8,6,0.0,GasA
Fin,0,0,1168.0,WD ,Lvl,7939,0.0,5,Typ,TA,PConc,Normal,2000,23.0,269500,0,SawyerW,Pave,TA,TA,Unf,2,Y,6,BrkFace,VinylSd,2,0,2Story,RL,820.0,Hip,348.0,SBrkr,8,2000.0,CompShg,Feedr,TA,820.0,1619,2009,Y,Norm,No,2000,2787,0,90,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Ex,4.0,312,4,BuiltIn,2,Duplex,Reg,1168,VinylSd,7,10,2.0,GasA
Fin,0,0,1479.0,WD ,Lvl,16900,0.0,5,Typ,Gd,PConc,Normal,2001,1110.0,421250,0,NridgHt,Pave,Gd,TA,Unf,1,Y,4,BrkFace,VinylSd,1,0,2Story,RL,746.0,Gable,404.0,SBrkr,10,2001.0,CompShg,Norm,TA,1075.0,1134,2008,Y,Norm,Mn,2002,2649,60,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,130.0,Ex,3.0,0,2,Attchd,1,1Fam,Reg,1515,VinylSd,8,1,1.0,GasA
Unf,0,56,381.0,Oth,Lvl,8842,0.0,6,Typ,TA,CBlock,Abnorml,1954,0.0,155891,0,Edwards,Pave,TA,TA,Unf,0,Y,3,None,VinylSd,1,0,1Story,RL,319.0,Gable,381.0,SBrkr,6,1954.0,CompShg,Norm,TA,0.0,0,2010,Y,Norm,No,1954,992,0,20,Ex,Unf,Gd,0,TA,Corner,Gtl,0,68.0,Fa,1.0,60,1,Detchd,0,1Fam,Reg,992,VinylSd,5,1,0.0,GasA
Unf,0,84,660.0,WD ,Bnk,10042,278.0,8,Typ,TA,BrkTil,Normal,1920,0.0,108500,0,Edwards,Pave,TA,TA,ALQ,1,Y,2,None,Wd Sdng,1,0,1.5Fin,RL,216.0,Gable,238.0,SBrkr,4,1920.0,CompShg,Norm,TA,144.0,125,2007,Y,Norm,No,1995,865,0,40,TA,LwQ,TA,0,TA,Corner,Gtl,0,62.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,740,Wd Sdng,6,8,1.0,GasA
RFn,0,0,1299.0,WD ,Lvl,11885,0.0,5,Typ,Gd,PConc,Normal,2001,108.0,261500,0,CollgCr,Pave,Ex,TA,Unf,1,Y,3,BrkFace,VinylSd,1,0,2Story,RL,531.0,Gable,309.0,SBrkr,7,2001.0,CompShg,Norm,TA,990.0,573,2009,Y,Norm,Av,2001,1872,122,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,160,2,BuiltIn,1,1Fam,Reg,1299,VinylSd,8,11,1.0,GasA
Unf,0,0,756.0,WD ,Lvl,2980,0.0,5,Typ,Gd,PConc,Normal,2000,1159.0,177000,0,Somerst,Pave,Gd,TA,Unf,0,Y,2,BrkFace,MetalSd,1,0,2Story,FV,440.0,Gable,290.0,SBrkr,5,2000.0,CompShg,Norm,TA,466.0,756,2010,Y,Norm,No,2000,1512,32,160,Ex,GLQ,TA,0,TA,Corner,Gtl,0,69.2075858534085,Gd,2.0,0,2,Detchd,1,TwnhsE,Reg,756,MetalSd,6,5,1.0,GasA
Unf,0,0,0.0,WD ,Lvl,6012,0.0,5,Typ,TA,PConc,AdjLand,1955,0.0,82000,0,Edwards,Pave,TA,TA,Unf,0,N,2,None,Plywood,2,0,1Story,RL,0.0,Gable,0.0,SBrkr,6,1955.0,CompShg,Norm,TA,0.0,0,2008,N,Norm,No,1955,1152,0,90,TA,Unf,Fa,0,TA,Corner,Gtl,0,65.0,TA,0.0,0,2,Attchd,0,Duplex,Reg,1152,AsbShng,4,6,0.0,GasA
Fin,168,0,1264.0,New,Lvl,9965,0.0,5,Typ,Gd,PConc,Partial,2007,220.0,383970,0,CollgCr,Pave,Ex,TA,Unf,1,Y,4,Stone,VinylSd,1,0,2Story,RL,792.0,Gable,280.0,SBrkr,10,2007.0,CompShg,Norm,TA,984.0,1414,2007,Y,Norm,Av,2007,2696,184,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,77.0,Ex,3.0,120,2,BuiltIn,1,1Fam,Reg,1282,VinylSd,7,10,1.0,GasA
Unf,0,135,936.0,WD ,Lvl,4485,0.0,7,Typ,TA,PConc,Normal,1920,0.0,109500,0,OldTown,Pave,TA,TA,Unf,1,P,2,None,Wd Sdng,1,0,1Story,RM,0.0,Gable,357.0,SBrkr,5,1920.0,CompShg,Artery,TA,579.0,0,2010,Y,Norm,No,1950,936,0,30,TA,BLQ,TA,0,TA,Inside,Gtl,0,56.0,TA,0.0,51,1,Attchd,0,1Fam,Reg,936,Wd Sdng,5,5,1.0,GasA
Fin,0,0,1226.0,WD ,Lvl,3880,0.0,6,Typ,Gd,CBlock,Normal,1978,0.0,206000,0,Greens,Pave,Gd,TA,Unf,1,Y,1,None,Plywood,1,0,1Story,RL,484.0,Gable,174.0,SBrkr,4,1978.0,CompShg,Norm,TA,1052.0,0,2010,Y,Norm,Gd,1978,1226,78,120,TA,GLQ,TA,0,TA,Inside,Gtl,0,40.0,Gd,2.0,223,1,Attchd,0,Twnhs,IR1,1226,Wd Sdng,8,1,1.0,GasA
Fin,0,0,636.0,WD ,Lvl,9019,0.0,5,Typ,TA,PConc,Normal,1994,0.0,150000,0,SawyerW,Pave,Gd,TA,Unf,0,Y,3,None,VinylSd,1,0,2Story,RL,472.0,Gable,362.0,SBrkr,6,1994.0,CompShg,RRAe,TA,274.0,684,2006,Y,Norm,No,1994,1320,40,60,Ex,ALQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,0,2,Attchd,1,1Fam,IR1,636,VinylSd,6,7,0.0,GasA
RFn,0,301,612.0,WD ,Lvl,9842,0.0,6,Typ,TA,BrkTil,Normal,1921,0.0,189000,0,SWISU,Pave,TA,Fa,Unf,0,Y,4,None,Wd Sdng,1,0,2Story,RL,621.0,Gable,612.0,SBrkr,8,1998.0,CompShg,Feedr,TA,0.0,1611,2008,Y,Norm,No,1998,2601,0,70,Ex,Unf,TA,0,TA,Inside,Gtl,0,51.0,TA,2.0,183,3,BuiltIn,1,1Fam,Reg,990,MetalSd,5,5,0.0,GasA
Unf,0,0,546.0,WD ,Lvl,1526,0.0,5,Typ,TA,CBlock,Normal,1970,0.0,79500,0,MeadowV,Pave,TA,TA,Unf,0,Y,3,None,CmentBd,1,0,2Story,RM,0.0,Gable,546.0,SBrkr,5,1970.0,CompShg,Norm,TA,0.0,546,2006,Y,Norm,No,1970,1092,34,160,TA,Unf,TA,0,TA,Inside,Gtl,0,21.0,TA,0.0,0,1,Attchd,1,Twnhs,Reg,546,CemntBd,4,6,0.0,GasA
RFn,0,148,2171.0,WD ,Lvl,22136,0.0,5,Maj1,TA,CBlock,Normal,1925,0.0,180000,0,OldTown,Pave,TA,TA,Unf,1,N,5,None,MetalSd,1,0,1.5Fin,RL,1008.0,Gable,1153.0,SBrkr,10,1977.0,CompShg,Artery,TA,1018.0,1248,2006,Y,Norm,Mn,1975,2640,48,190,TA,GLQ,Fa,0,TA,Inside,Gtl,0,94.0,TA,3.0,631,2,Attchd,1,2fmCon,Reg,1392,MetalSd,5,7,2.0,GasA
Unf,0,0,756.0,WD ,Lvl,2117,0.0,5,Typ,Gd,PConc,Normal,2000,513.0,168500,0,Somerst,Pave,Gd,TA,Unf,1,Y,2,BrkFace,MetalSd,1,0,2Story,FV,440.0,Gable,336.0,SBrkr,4,2000.0,CompShg,Norm,TA,420.0,756,2007,Y,Norm,No,2000,1512,32,160,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,0,2,Detchd,1,TwnhsE,Reg,756,MetalSd,6,6,0.0,GasA
Unf,0,0,610.0,WD ,Lvl,9000,0.0,4,Typ,TA,BrkTil,Abnorml,1919,0.0,72000,0,IDOTRR,Pave,Gd,TA,Unf,0,N,2,None,Wd Sdng,1,0,1Story,RM,0.0,Gable,610.0,FuseA,4,1919.0,CompShg,Norm,TA,0.0,0,2006,N,Norm,No,1950,819,0,30,Ex,Unf,TA,0,TA,Inside,Gtl,0,50.0,TA,0.0,0,1,Attchd,0,1Fam,Reg,819,Wd Sdng,5,9,0.0,GasA
Unf,0,68,1080.0,WD ,Lvl,11100,0.0,6,Typ,TA,PConc,Normal,1951,0.0,136500,0,Edwards,Pave,TA,TA,Unf,1,Y,4,None,Wd Sdng,1,0,1.5Fin,RL,253.0,Gable,0.0,SBrkr,7,1951.0,CompShg,Norm,TA,1080.0,400,2007,N,Norm,Mn,1994,1480,0,50,TA,LwQ,TA,0,TA,Inside,Gtl,0,60.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1080,Wd Sdng,5,7,1.0,GasA
Unf,0,0,1440.0,WD ,Bnk,10896,0.0,7,Typ,Fa,CBlock,Abnorml,1914,0.0,200000,0,SWISU,Pave,Fa,Fa,Unf,0,N,8,None,VinylSd,2,515,2.5Fin,RH,0.0,Hip,1184.0,FuseA,14,1914.0,CompShg,Feedr,TA,256.0,1440,2007,Y,Norm,No,1995,3395,110,190,Ex,LwQ,TA,0,TA,Inside,Gtl,0,60.0,TA,0.0,0,2,Attchd,0,2fmCon,Reg,1440,VinylSd,6,3,0.0,GasA
Unf,0,0,1040.0,WD ,Lvl,4224,0.0,7,Typ,TA,PConc,Normal,1976,0.0,129900,0,MeadowV,Pave,TA,TA,Unf,1,Y,3,None,CmentBd,1,0,1Story,RM,572.0,Gable,200.0,SBrkr,6,1976.0,CompShg,Norm,TA,840.0,0,2007,Y,Norm,No,1976,1060,110,120,TA,GLQ,TA,0,TA,Inside,Gtl,0,44.0,Gd,2.0,100,1,Attchd,0,TwnhsE,Reg,1060,CemntBd,5,6,1.0,GasA
RFn,0,160,896.0,WD ,Lvl,6760,0.0,5,Typ,TA,CBlock,Normal,1962,0.0,130000,0,NAmes,Pave,TA,TA,Unf,1,Y,3,None,HdBoard,1,0,SFoyer,RL,288.0,Gable,162.0,SBrkr,6,1962.0,CompShg,Norm,TA,734.0,0,2007,Y,Norm,Av,1962,936,90,85,TA,ALQ,TA,0,TA,Inside,Gtl,0,66.0,TA,1.0,24,1,Attchd,0,1Fam,Reg,936,HdBoard,5,10,1.0,GasA
Unf,0,205,637.0,WD ,Bnk,7449,0.0,7,Typ,TA,PConc,Normal,1930,0.0,139400,0,IDOTRR,Pave,Gd,TA,Unf,1,N,3,None,Wd Sdng,1,0,1.5Unf,RM,280.0,Gable,637.0,FuseF,6,1930.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,No,1950,1108,0,45,Ex,Unf,TA,0,TA,Inside,Gtl,0,57.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1108,Wd Sdng,7,6,0.0,GasA
Unf,0,102,736.0,New,Lvl,4456,0.0,5,Typ,TA,BrkTil,Partial,1920,0.0,113000,0,OldTown,Pave,TA,TA,Unf,0,N,2,None,MetalSd,3,0,2Story,RM,0.0,Gable,736.0,SBrkr,8,1920.0,CompShg,Norm,TA,0.0,716,2009,Y,Norm,No,2008,1452,0,190,Gd,Unf,TA,0,TA,Inside,Gtl,0,33.0,TA,0.0,0,2,Attchd,0,2fmCon,Reg,736,MetalSd,4,6,0.0,GasA
RFn,0,0,956.0,WD ,Lvl,10142,0.0,5,Typ,Gd,PConc,Normal,2004,0.0,233000,0,SawyerW,Pave,Gd,TA,Unf,0,Y,4,None,VinylSd,1,0,2Story,RL,618.0,Gable,300.0,SBrkr,8,2004.0,CompShg,Norm,TA,656.0,1128,2010,Y,Norm,No,2004,2084,45,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,76.0,Gd,2.0,0,2,BuiltIn,1,1Fam,IR1,956,VinylSd,7,1,1.0,GasA
Unf,0,0,911.0,WD ,Lvl,10780,0.0,5,Typ,TA,CBlock,Normal,1976,0.0,132500,0,CollgCr,Pave,TA,TA,Unf,0,Y,3,None,MetalSd,1,0,SLvl,RL,576.0,Gable,428.0,SBrkr,6,1976.0,CompShg,Norm,TA,483.0,0,2006,Y,Norm,Av,1976,954,0,80,Gd,ALQ,TA,0,TA,Inside,Gtl,0,55.0,TA,2.0,0,1,Detchd,0,1Fam,IR1,954,MetalSd,5,7,0.0,GasA
Unf,0,0,1370.0,WD ,Lvl,22420,0.0,6,Typ,TA,BrkTil,Normal,1918,0.0,239000,0,Crawfor,Pave,TA,TA,Unf,1,N,4,None,Stucco,1,0,2Story,RL,864.0,Hip,242.0,FuseA,10,1918.0,CompShg,Feedr,TA,1128.0,1254,2007,N,Norm,No,1950,2624,0,70,TA,BLQ,TA,0,TA,Inside,Gtl,0,86.0,Gd,3.0,0,2,Detchd,1,1Fam,IR1,1370,Wd Sdng,6,11,1.0,GasW
Unf,0,0,1288.0,WD ,Lvl,16059,0.0,5,Typ,Gd,CBlock,Normal,1991,284.0,260000,0,NoRidge,Pave,Gd,TA,Unf,1,Y,4,BrkFace,HdBoard,1,0,2Story,RL,462.0,Hip,1288.0,SBrkr,9,1991.0,CompShg,Norm,TA,0.0,1116,2006,Y,Norm,No,1992,2417,82,60,Ex,Unf,TA,0,TA,Corner,Gtl,0,121.0,Gd,2.0,127,2,Attchd,1,1Fam,Reg,1301,HdBoard,8,4,0.0,GasA
Unf,0,0,836.0,COD,Lvl,8877,0.0,5,Typ,TA,CBlock,Normal,1951,0.0,102000,0,Edwards,Pave,TA,Fa,Unf,0,Y,2,None,Wd Sdng,1,0,1Story,RL,396.0,Gable,0.0,FuseF,6,1951.0,CompShg,Norm,TA,836.0,0,2006,Y,Norm,No,1951,1220,0,20,TA,LwQ,TA,0,TA,Inside,Gtl,0,67.0,Fa,2.0,0,1,Detchd,0,1Fam,Reg,1220,Wd Sdng,4,4,0.0,GasA
Fin,0,0,698.0,WD ,Lvl,8174,0.0,5,Typ,Gd,PConc,Normal,2003,0.0,178000,0,Gilbert,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,393.0,Gable,204.0,SBrkr,7,2003.0,CompShg,Norm,TA,494.0,644,2009,Y,Norm,No,2003,1342,56,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,100,2,Attchd,1,1Fam,IR1,698,VinylSd,7,5,1.0,GasA
RFn,0,0,1422.0,WD ,Lvl,8500,0.0,5,Typ,Gd,PConc,Normal,2004,106.0,179600,0,CollgCr,Pave,Gd,TA,Unf,0,Y,3,BrkFace,VinylSd,1,0,1Story,RL,626.0,Gable,1422.0,SBrkr,7,2004.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,Av,2004,1422,60,20,Ex,Unf,TA,0,TA,FR2,Gtl,0,63.0,Gd,2.0,192,2,Attchd,0,1Fam,Reg,1422,VinylSd,7,11,0.0,GasA
Unf,0,0,784.0,WD ,HLS,9650,0.0,3,Typ,TA,BrkTil,Normal,1923,0.0,138000,0,Crawfor,Pave,TA,TA,Unf,1,Y,4,None,Plywood,1,0,2Story,RL,599.0,Hip,784.0,SBrkr,7,1980.0,CompShg,Norm,TA,0.0,784,2008,Y,Norm,No,1950,1603,217,70,TA,Unf,TA,0,TA,Corner,Gtl,0,69.2075858534085,TA,2.0,0,1,Attchd,0,1Fam,IR1,819,Wd Sdng,6,6,0.0,GasA
Unf,0,0,630.0,WD ,Lvl,3612,0.0,5,Typ,TA,PConc,Normal,1993,0.0,137000,0,Landmrk,Pave,TA,TA,Unf,0,Y,3,None,VinylSd,1,0,2Story,RH,484.0,Gable,292.0,SBrkr,5,1993.0,CompShg,Norm,TA,338.0,690,2006,Y,Norm,No,1994,1320,48,160,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,0,2,Detchd,1,Twnhs,IR1,630,VinylSd,6,6,0.0,GasA
Unf,0,100,864.0,WD ,Lvl,8248,0.0,3,Typ,TA,BrkTil,Normal,1914,0.0,67000,0,Edwards,Pave,TA,TA,Unf,0,N,2,None,Stucco,1,0,1Story,RL,0.0,Gable,823.0,FuseF,5,1914.0,CompShg,Norm,TA,41.0,0,2008,N,Norm,No,1950,864,0,30,TA,BLQ,TA,0,TA,Inside,Gtl,0,45.0,TA,0.0,0,1,Attchd,0,1Fam,Reg,864,Stucco,3,9,1.0,GasA
RFn,0,0,0.0,WD ,Lvl,8239,0.0,5,Typ,Gd,CBlock,Normal,1986,0.0,230000,0,GrnHill,Pave,Gd,TA,Unf,0,Y,2,None,Wd Sdng,1,0,1Story,RM,312.0,Gable,0.0,SBrkr,5,1986.0,CompShg,Norm,TA,0.0,0,2006,Y,Norm,No,1986,1295,0,120,Gd,Unf,TA,0,TA,Inside,Gtl,0,69.2075858534085,TA,1.0,0,2,Attchd,0,TwnhsE,IR1,1295,BrkFace,7,11,0.0,GasA
Unf,0,138,1127.0,WD ,Lvl,6500,0.0,6,Typ,TA,CBlock,Normal,1976,84.0,135000,0,Edwards,Pave,TA,Ex,Unf,1,Y,3,BrkFace,Plywood,1,0,1Story,RL,480.0,Hip,94.0,SBrkr,6,1991.0,CompShg,Norm,TA,1033.0,0,2008,Y,Norm,No,1976,1127,0,20,TA,BLQ,TA,0,TA,Inside,Gtl,0,65.0,TA,2.0,0,1,Detchd,1,1Fam,Reg,1127,HdBoard,6,5,0.0,GasA
Fin,0,0,1698.0,CWD,Lvl,5119,0.0,5,Typ,Gd,PConc,Abnorml,1999,60.0,328900,0,Somerst,Pave,Gd,TA,Unf,1,Y,2,BrkFace,MetalSd,1,0,1Story,FV,506.0,Gable,460.0,SBrkr,5,1999.0,CompShg,Norm,TA,1238.0,0,2008,Y,Norm,Av,2000,1709,65,120,Ex,GLQ,TA,0,TA,CulDSac,Gtl,0,50.0,Ex,2.0,97,2,Attchd,0,TwnhsE,IR1,1709,MetalSd,9,1,1.0,GasA
Unf,0,0,0.0,WD ,Lvl,6240,0.0,5,Typ,TA,Slab,Normal,1947,0.0,80500,0,BrkSide,Pave,TA,TA,Unf,0,N,2,None,AsbShng,1,0,1.5Fin,RM,0.0,Gable,0.0,SBrkr,3,1947.0,CompShg,Norm,TA,0.0,240,2006,N,Norm,No,1950,912,0,50,Gd,Unf,TA,0,TA,Inside,Gtl,0,52.0,TA,0.0,0,1,Attchd,0,1Fam,Reg,672,AsbShng,4,7,0.0,GasA
